distance,model_mean,sampers_mean,model_variance,sampers_variance,model_sum,sampers_sum
"(150.293, 153.272]",6.304040982206892e-09,9.641297233864545e-11,5.739987477301365e-14,2.025344616449596e-18,0.0005818251584118053,8.89833886902288e-06
"(153.272, 156.045]",4.519025793696705e-09,1.2498739323725914e-10,3.680407368140295e-14,7.782832207444259e-18,0.0004170789666034447,1.1535586471439585e-05
"(156.045, 158.711]",4.473738590376708e-09,2.1694652112131791e-10,1.5293743213253048e-14,2.4012702722847626e-17,0.0004129081769374102,2.002329611341317e-05
"(158.711, 161.29]",8.394090411791587e-09,1.4960614893234902e-10,1.6900886793361755e-13,3.544859557125008e-18,0.0007747241804658986,1.3807749909562218e-05
"(161.29, 163.775]",6.9480021578086365e-09,1.5922134526934455e-10,2.3288041306960057e-14,1.5372142570649435e-18,0.0006412589111527961,1.4695174840288996e-05
"(163.775, 166.469]",6.462206884986267e-09,9.275718323314828e-11,1.0402336841846756e-13,3.770730325404651e-19,0.0005964229222429259,8.560931469320156e-06
"(166.469, 169.635]",4.688489260960318e-09,7.578279066191874e-11,5.2057702600364496e-14,1.5556496463503589e-18,0.0004327194278510739,6.994296881351058e-06
"(169.635, 173.203]",6.778391803601039e-09,7.77595261182813e-11,2.67177895580704e-14,1.9449421493641767e-18,0.000625618449905167,7.176893222612806e-06
"(173.203, 177.066]",5.942518918711142e-09,7.920409073473176e-11,1.6433222460052768e-14,9.461783410124585e-19,0.0005484588410835298,7.310062350271322e-06
"(177.066, 181.251]",6.891514335387435e-09,3.6584990730615266e-11,1.905977833124796e-14,1.4785533683216103e-19,0.0006360454240702532,3.3765751344913797e-06
"(181.251, 185.671]",9.331788263983649e-09,1.979643385731794e-11,9.243357821493014e-14,2.4098309800692895e-20,0.0008612680660361133,1.8270920664273079e-06
"(185.671, 190.323]",2.3193397287988474e-08,1.8815527195823987e-11,2.3481095774621436e-13,6.341391028902426e-20,0.00214065779609218,1.7365978980658289e-06
"(190.323, 194.902]",8.032568348295833e-09,2.0336702068529258e-11,4.346283186841352e-14,4.288103164381951e-20,0.0007413578631376229,1.8769555807128754e-06
"(194.902, 199.511]",8.32630502488613e-09,3.092557419684123e-11,5.0337586874531006e-14,1.1469568609633174e-19,0.0007684679959668469,2.854244944923279e-06
"(199.511, 204.389]",6.563884965344424e-09,2.1786986699463133e-11,3.33534103834267e-14,2.643012067606016e-20,0.0006058071989915035,2.0108081504402814e-06
"(204.389, 209.894]",5.727865193510551e-09,1.1196407970703292e-11,3.041866940677563e-14,7.811764361351491e-21,0.0005286475901698661,1.0333612772480948e-06
"(209.894, 216.791]",5.004712614992117e-09,9.894660637452305e-12,2.1991424323820244e-14,8.474258281864336e-21,0.000461914955513315,9.132375981942816e-07
"(216.791, 224.97]",5.4906163393414654e-09,8.985455335126976e-12,2.2399104061402634e-14,1.1526364395069225e-20,0.0005067509444231852,8.29303614700202e-07
"(224.97, 234.117]",7.478987688567988e-09,1.332475422945415e-11,2.3975404768383143e-14,2.4658930834094906e-20,0.0006902656897287009,1.2297948668532422e-06
"(234.117, 243.933]",7.117465625072274e-09,7.797046020498657e-12,2.5771252243878058e-14,1.5386439533794805e-20,0.0006568993724004255,7.196205654158957e-07
"(243.933, 254.078]",7.81791462309524e-09,3.92174825926676e-12,2.9530412718164885e-14,1.7405307081021457e-21,0.0007215466122239593,3.6195383384076005e-07
"(254.078, 264.795]",7.625690779051174e-09,6.494827849557538e-12,3.5198830515295e-14,3.862657306405788e-21,0.000703820756143313,5.994466312027573e-07
"(264.795, 277.455]",6.439611756017765e-09,3.011920157076204e-12,1.8170517527594463e-14,8.249245145150269e-22,0.0005943375274099087,2.7798215897718665e-07
"(277.455, 291.861]",9.79498840783752e-09,2.9547525213632883e-12,2.9907892744882474e-14,8.58705348322787e-22,0.0009040186601129662,2.7270592920669834e-07
"(291.861, 312.377]",1.0122617777880528e-08,1.933674641345564e-12,4.6640845040652934e-14,4.315410622005916e-22,0.0009342568851917162,1.7846656734834026e-07
"(312.377, 348.792]",1.6640951877840463e-08,7.67273587835579e-13,5.689051144619148e-14,9.650734408954492e-23,0.0015358932945171851,7.081628306287054e-08
"(348.792, 444.055]",3.545175735155157e-08,1.1134437150650223e-14,1.1958310643797466e-13,4.838871342001218e-26,0.003271984493004024,1.02764174238209e-09
"(444.055, 1442.945]",3.223195147354236e-08,3.479307743890003e-18,1.106008033628049e-13,1.2219091114767793e-31,0.0029748157292990695,3.211192289145839e-13
